pace,physic,power_stamina,passing,shooting,defending
0.6805555555555556,0.5238095238095237,0.588235294117647,0.32352941176470595,0.46153846153846156,0.6533333333333333
0.6388888888888888,0.5238095238095237,0.5647058823529412,0.5441176470588236,0.5641025641025641,0.3333333333333333
0.4166666666666667,0.7777777777777777,0.8,0.38235294117647056,0.2564102564102564,0.56
0.6805555555555556,0.6190476190476188,0.7411764705882353,0.6323529411764706,0.46153846153846156,0.72
0.5416666666666667,0.4444444444444445,0.588235294117647,0.5294117647058824,0.5769230769230769,0.25333333333333335
0.5833333333333333,0.3333333333333333,0.4235294117647059,0.6176470588235294,0.4487179487179487,0.37333333333333335
0.37499999999999994,0.6666666666666665,0.588235294117647,0.17647058823529416,0.23076923076923078,0.5866666666666667
0.6805555555555556,0.6349206349206349,0.7529411764705882,0.4852941176470589,0.4358974358974359,0.6000000000000001
0.5138888888888888,0.7460317460317458,0.5058823529411764,0.26470588235294124,0.21794871794871795,0.7333333333333334
0.5138888888888888,0.73015873015873,0.7176470588235293,0.4558823529411765,0.02564102564102566,0.6400000000000001
0.1527777777777778,0.8095238095238095,0.7882352941176471,0.42647058823529416,0.2948717948717949,0.6400000000000001
0.7083333333333333,0.7142857142857142,0.8117647058823529,0.6029411764705882,0.8076923076923077,0.22666666666666668
0.6666666666666667,0.3968253968253968,0.5058823529411764,0.4558823529411765,0.5128205128205128,0.026666666666666672
0.8055555555555556,0.5396825396825395,0.6352941176470588,0.3382352941176471,0.5641025641025641,0.10666666666666669
0.7777777777777779,0.5714285714285714,0.7529411764705882,0.6029411764705882,0.7564102564102564,0.24
0.6666666666666667,0.6666666666666665,0.6941176470588235,0.5294117647058824,0.47435897435897434,0.6000000000000001
0.6388888888888888,0.253968253968254,0.3176470588235294,0.47058823529411764,0.5128205128205128,0.21333333333333337
0.4166666666666667,0.7142857142857142,0.5294117647058822,0.36764705882352944,0.16666666666666669,0.5333333333333334
0.6388888888888888,0.6825396825396826,0.7176470588235293,0.4558823529411765,0.3717948717948718,0.6000000000000001
0.8333333333333333,0.4126984126984126,0.4941176470588235,0.42647058823529416,0.6025641025641025,0.14666666666666667
0.7777777777777779,0.19047619047619052,0.5058823529411764,0.47058823529411764,0.6025641025641025,0.10666666666666669
0.8888888888888888,0.2698412698412698,0.38823529411764707,0.47058823529411764,0.46153846153846156,0.14666666666666667
0.5555555555555556,0.8253968253968254,0.7411764705882353,0.5147058823529412,0.3205128205128205,0.8
0.5972222222222221,0.4603174603174603,0.5647058823529412,0.5441176470588236,0.39743589743589747,0.37333333333333335
0.47222222222222215,0.7777777777777777,0.776470588235294,0.7500000000000001,0.7307692307692307,0.7866666666666666
0.5555555555555556,0.6666666666666665,0.7058823529411764,0.4117647058823529,0.2948717948717949,0.6533333333333333
0.6944444444444444,0.7619047619047619,0.8352941176470587,0.7647058823529412,0.5897435897435898,0.8533333333333335
0.6111111111111112,0.7777777777777777,0.8235294117647058,0.7352941176470588,0.6666666666666666,0.7866666666666666
0.625,0.6190476190476188,0.07058823529411765,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.25882352941176473,0.5,0.5,0.5466666666666666
0.4305555555555555,0.6825396825396826,0.6941176470588235,0.19117647058823528,0.14102564102564102,0.6400000000000001
0.49999999999999994,0.73015873015873,0.776470588235294,0.6029411764705882,0.5897435897435898,0.7866666666666666
0.7361111111111112,0.73015873015873,0.776470588235294,0.6176470588235294,0.3846153846153846,0.7866666666666666
0.7638888888888888,0.6349206349206349,0.6823529411764706,0.6176470588235294,0.5897435897435898,0.25333333333333335
0.5277777777777777,0.4444444444444445,0.5411764705882354,0.573529411764706,0.5128205128205128,0.38666666666666666
0.7361111111111112,0.7777777777777777,0.7294117647058824,0.6176470588235294,0.34615384615384615,0.8133333333333335
0.625,0.6190476190476188,0.15294117647058825,0.5,0.5,0.5466666666666666
0.7222222222222223,0.5873015873015872,0.611764705882353,0.2941176470588236,0.21794871794871795,0.56
0.7916666666666667,0.73015873015873,0.9176470588235295,0.6470588235294118,0.42307692307692313,0.7333333333333334
0.875,0.7460317460317458,0.7294117647058824,0.5,0.46153846153846156,0.6933333333333334
0.5833333333333333,0.5714285714285714,0.8,0.47058823529411764,0.5256410256410257,0.5866666666666667
0.6388888888888888,0.8095238095238095,0.9529411764705882,0.4852941176470589,0.2948717948717949,0.6666666666666667
0.6527777777777777,0.4761904761904761,0.4705882352941177,0.5441176470588236,0.5769230769230769,0.14666666666666667
0.5833333333333333,0.5079365079365079,0.6588235294117648,0.4411764705882353,0.47435897435897434,0.22666666666666668
0.5833333333333333,0.7460317460317458,0.6941176470588235,0.5441176470588236,0.21794871794871795,0.7466666666666668
0.5972222222222221,0.380952380952381,0.5764705882352941,0.6029411764705882,0.5256410256410257,0.49333333333333335
0.625,0.73015873015873,0.6941176470588235,0.676470588235294,0.6538461538461539,0.6666666666666667
0.37499999999999994,0.6666666666666665,0.611764705882353,0.4558823529411765,0.34615384615384615,0.6266666666666667
0.7916666666666667,0.5079365079365079,0.5411764705882354,0.47058823529411764,0.6282051282051282,0.25333333333333335
0.625,0.6190476190476188,0.12941176470588234,0.5,0.5,0.5466666666666666
0.49999999999999994,0.6349206349206349,0.6352941176470588,0.4117647058823529,0.2692307692307692,0.56
0.5833333333333333,0.7936507936507935,0.7058823529411764,0.47058823529411764,0.39743589743589747,0.6133333333333333
0.8055555555555556,0.6825396825396826,0.7882352941176471,0.7352941176470588,0.8333333333333333,0.3333333333333333
0.7916666666666667,0.7777777777777777,0.7176470588235293,0.573529411764706,0.3076923076923077,0.72
0.625,0.6190476190476188,0.37647058823529406,0.5,0.5,0.5466666666666666
0.5833333333333333,0.42857142857142855,0.5647058823529412,0.3529411764705882,0.3205128205128205,0.36000000000000004
0.7916666666666667,0.4761904761904761,0.5176470588235293,0.4117647058823529,0.5,0.13333333333333336
0.625,0.6190476190476188,0.36470588235294116,0.5,0.5,0.5466666666666666
0.5138888888888888,0.6984126984126984,0.6588235294117648,0.5147058823529412,0.3076923076923077,0.8
0.6388888888888888,0.6349206349206349,0.6823529411764706,0.8823529411764707,0.8846153846153846,0.37333333333333335
0.5138888888888888,0.4126984126984126,0.5058823529411764,0.3382352941176471,0.2692307692307692,0.3066666666666667
0.8333333333333333,0.4603174603174603,0.4941176470588235,0.3382352941176471,0.11538461538461542,0.52
0.7916666666666667,0.4761904761904761,0.6352941176470588,0.6029411764705882,0.6666666666666666,0.24
0.5416666666666667,0.3968253968253968,0.37647058823529406,0.3970588235294118,0.2948717948717949,0.22666666666666668
0.5555555555555556,0.6190476190476188,0.6352941176470588,0.3970588235294118,0.23076923076923078,0.6266666666666667
0.75,0.5238095238095237,0.6705882352941177,0.7205882352941176,0.6923076923076923,0.32
0.6111111111111112,0.6349206349206349,0.6000000000000001,0.3529411764705882,0.5769230769230769,0.16000000000000003
0.7361111111111112,0.5714285714285714,0.7411764705882353,0.6617647058823529,0.6794871794871795,0.3066666666666667
0.6388888888888888,0.5714285714285714,0.611764705882353,0.3970588235294118,0.47435897435897434,0.48000000000000004
0.625,0.6190476190476188,0.35294117647058826,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.1647058823529412,0.5,0.5,0.5466666666666666
0.2361111111111111,0.603174603174603,0.6352941176470588,0.3970588235294118,0.14102564102564102,0.6533333333333333
0.625,0.6190476190476188,0.07058823529411765,0.5,0.5,0.5466666666666666
0.6944444444444444,0.6349206349206349,0.6823529411764706,0.5588235294117647,0.39743589743589747,0.6933333333333334
0.625,0.6190476190476188,0.1647058823529412,0.5,0.5,0.5466666666666666
0.47222222222222215,0.5714285714285714,0.7529411764705882,0.3382352941176471,0.5384615384615384,0.14666666666666667
0.5694444444444444,0.6825396825396826,0.9294117647058824,0.4558823529411765,0.42307692307692313,0.5466666666666666
0.9027777777777777,0.5396825396825395,0.7294117647058824,0.8088235294117648,0.7948717948717948,0.5333333333333334
0.6944444444444444,0.6666666666666665,0.6705882352941177,0.4852941176470589,0.6282051282051282,0.32
0.75,0.5714285714285714,0.6000000000000001,0.4852941176470589,0.3589743589743589,0.56
0.6388888888888888,0.5555555555555556,0.6705882352941177,0.2941176470588236,0.1282051282051282,0.52
0.7222222222222223,0.49206349206349204,0.6470588235294117,0.6176470588235294,0.6282051282051282,0.36000000000000004
0.9583333333333333,0.5714285714285714,0.7647058823529411,0.676470588235294,0.7051282051282051,0.10666666666666669
0.6666666666666667,0.6507936507936507,0.7058823529411764,0.573529411764706,0.33333333333333337,0.7733333333333334
0.625,0.6190476190476188,0.1764705882352941,0.5,0.5,0.5466666666666666
0.6388888888888888,0.7619047619047619,0.7647058823529411,0.5441176470588236,0.3717948717948718,0.8133333333333335
0.625,0.6190476190476188,0.23529411764705882,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.37647058823529406,0.5,0.5,0.5466666666666666
0.5694444444444444,0.6825396825396826,0.6823529411764706,0.36764705882352944,0.14102564102564102,0.6933333333333334
0.7222222222222223,0.6825396825396826,0.7411764705882353,0.573529411764706,0.41025641025641024,0.7466666666666668
0.19444444444444448,0.5079365079365079,0.23529411764705882,0.6029411764705882,0.5769230769230769,0.52
0.47222222222222215,0.4126984126984126,0.5529411764705883,0.38235294117647056,0.20512820512820512,0.5733333333333335
0.5972222222222221,0.49206349206349204,0.611764705882353,0.38235294117647056,0.2948717948717949,0.46666666666666673
0.625,0.6190476190476188,0.27058823529411763,0.5,0.5,0.5466666666666666
0.47222222222222215,0.7619047619047619,0.4588235294117647,0.4117647058823529,0.7564102564102564,0.1866666666666667
0.3611111111111111,0.7777777777777777,0.8352941176470587,0.47058823529411764,0.5897435897435898,0.6799999999999999
0.625,0.6190476190476188,0.35294117647058826,0.5,0.5,0.5466666666666666
0.8194444444444444,0.8095238095238095,0.9411764705882353,0.5588235294117647,0.4358974358974359,0.6400000000000001
0.5555555555555556,0.7619047619047619,0.6588235294117648,0.6911764705882354,0.4871794871794872,0.8266666666666669
0.6388888888888888,0.5238095238095237,0.6941176470588235,0.6323529411764706,0.6666666666666666,0.46666666666666673
0.6805555555555556,0.6825396825396826,0.7294117647058824,0.7352941176470588,0.6923076923076923,0.7466666666666668
0.7361111111111112,0.7460317460317458,0.9411764705882353,0.926470588235294,0.8717948717948718,0.6666666666666667
0.5138888888888888,0.49206349206349204,0.5764705882352941,0.6176470588235294,0.34615384615384615,0.6000000000000001
0.6527777777777777,0.380952380952381,0.7647058823529411,0.6911764705882354,0.5,0.29333333333333333
0.5555555555555556,0.6349206349206349,0.7176470588235293,0.42647058823529416,0.3205128205128205,0.6400000000000001
0.625,0.6190476190476188,0.2823529411764706,0.5,0.5,0.5466666666666666
0.5694444444444444,0.6666666666666665,0.7647058823529411,0.5441176470588236,0.3846153846153846,0.7066666666666668
0.75,0.4761904761904761,0.7058823529411764,0.6911764705882354,0.6923076923076923,0.4000000000000001
0.625,0.6190476190476188,0.3176470588235294,0.5,0.5,0.5466666666666666
0.625,0.5238095238095237,0.6352941176470588,0.42647058823529416,0.717948717948718,0.16000000000000003
0.75,0.8888888888888888,1.0,0.7794117647058824,0.641025641025641,0.9600000000000002
0.8055555555555556,0.20634920634920634,0.4705882352941177,0.4558823529411765,0.5,0.12
0.7083333333333333,0.5238095238095237,0.22352941176470587,0.7058823529411765,0.6923076923076923,0.28
0.6111111111111112,0.42857142857142855,0.6588235294117648,0.5147058823529412,0.5769230769230769,0.24
0.75,0.5238095238095237,0.7411764705882353,0.4117647058823529,0.5769230769230769,0.12
0.625,0.6190476190476188,0.09411764705882353,0.5,0.5,0.5466666666666666
0.5416666666666667,0.3968253968253968,0.5058823529411764,0.3382352941176471,0.23076923076923078,0.52
0.5833333333333333,0.7777777777777777,0.6588235294117648,0.4852941176470589,0.16666666666666669,0.76
0.9444444444444444,0.6190476190476188,0.7176470588235293,0.5441176470588236,0.2692307692307692,0.6133333333333333
0.6666666666666667,0.8412698412698412,0.6588235294117648,0.3529411764705882,0.20512820512820512,0.76
0.5833333333333333,0.4126984126984126,0.5764705882352941,0.5,0.3205128205128205,0.44
0.3611111111111111,0.6984126984126984,0.6235294117647059,0.25,0.5384615384615384,0.13333333333333336
0.4861111111111111,0.6507936507936507,0.588235294117647,0.27941176470588236,0.5897435897435898,0.14666666666666667
0.8333333333333333,0.7142857142857142,0.9058823529411766,0.5588235294117647,0.4871794871794872,0.5733333333333335
0.5972222222222221,0.28571428571428564,0.4352941176470588,0.47058823529411764,0.5256410256410257,0.17333333333333334
0.6805555555555556,0.603174603174603,0.7529411764705882,0.5147058823529412,0.5,0.46666666666666673
0.6805555555555556,0.6666666666666665,0.6823529411764706,0.3382352941176471,0.23076923076923078,0.56
0.3333333333333333,0.380952380952381,0.23529411764705882,0.5441176470588236,0.42307692307692313,0.5866666666666667
0.4166666666666667,0.6825396825396826,0.6823529411764706,0.4411764705882353,0.42307692307692313,0.5333333333333334
0.7638888888888888,0.5238095238095237,0.611764705882353,0.7205882352941176,0.7307692307692307,0.5733333333333335
0.6805555555555556,0.6666666666666665,0.8235294117647058,0.8529411764705882,0.7948717948717948,0.76
0.5694444444444444,0.7936507936507935,0.9176470588235295,0.5882352941176471,0.4487179487179487,0.72
0.9305555555555556,0.7142857142857142,0.7529411764705882,0.5882352941176471,0.7435897435897436,0.1866666666666667
0.2361111111111111,0.7619047619047619,0.6470588235294117,0.42647058823529416,0.20512820512820512,0.6266666666666667
0.40277777777777773,0.603174603174603,0.6000000000000001,0.4117647058823529,0.717948717948718,0.21333333333333337
0.7083333333333333,0.380952380952381,0.4705882352941177,0.3529411764705882,0.46153846153846156,0.12
0.875,0.603174603174603,0.7529411764705882,0.7205882352941176,0.7435897435897436,0.28
0.4166666666666667,0.6666666666666665,0.6470588235294117,0.3529411764705882,0.21794871794871795,0.6266666666666667
0.7222222222222223,0.4444444444444445,0.8,0.7647058823529412,0.782051282051282,0.36000000000000004
0.6111111111111112,0.7936507936507935,0.9058823529411766,0.7352941176470588,0.6025641025641025,0.8400000000000001
0.625,0.6190476190476188,0.1647058823529412,0.5,0.5,0.5466666666666666
0.7361111111111112,0.4444444444444445,0.5411764705882354,0.42647058823529416,0.6153846153846154,0.053333333333333344
0.8333333333333333,0.380952380952381,0.4823529411764706,0.3970588235294118,0.5769230769230769,0.4266666666666667
0.5555555555555556,0.4761904761904761,0.4352941176470588,0.42647058823529416,0.47435897435897434,0.5066666666666666
0.8055555555555556,0.4444444444444445,0.5647058823529412,0.47058823529411764,0.5128205128205128,0.38666666666666666
0.5138888888888888,0.6666666666666665,0.6352941176470588,0.3529411764705882,0.2692307692307692,0.5866666666666667
0.22222222222222227,0.8412698412698412,0.6941176470588235,0.6029411764705882,0.46153846153846156,0.8133333333333335
0.625,0.6190476190476188,0.15294117647058825,0.5,0.5,0.5466666666666666
0.3333333333333333,0.7142857142857142,0.5294117647058822,0.5147058823529412,0.3717948717948718,0.7333333333333334
0.7777777777777779,0.5238095238095237,0.8235294117647058,0.573529411764706,0.2564102564102564,0.6799999999999999
0.625,0.6190476190476188,0.25882352941176473,0.5,0.5,0.5466666666666666
0.8194444444444444,0.5873015873015872,0.7882352941176471,0.5294117647058824,0.33333333333333337,0.7333333333333334
0.9444444444444444,0.6666666666666665,0.7647058823529411,0.6176470588235294,0.46153846153846156,0.72
0.625,0.6190476190476188,0.25882352941176473,0.5,0.5,0.5466666666666666
0.6666666666666667,0.603174603174603,0.8117647058823529,0.7205882352941176,0.41025641025641024,0.8266666666666669
0.7222222222222223,0.8412698412698412,0.5764705882352941,0.5147058823529412,0.2692307692307692,0.8
0.5694444444444444,0.4761904761904761,0.6000000000000001,0.25,0.2435897435897436,0.52
0.47222222222222215,0.5079365079365079,0.588235294117647,0.47058823529411764,0.3846153846153846,0.5466666666666666
0.9583333333333333,0.5714285714285714,0.7882352941176471,0.6911764705882354,0.7051282051282051,0.1866666666666667
0.7083333333333333,0.5555555555555556,0.5529411764705883,0.20588235294117652,0.6282051282051282,0.08000000000000002
0.625,0.6190476190476188,0.23529411764705882,0.5,0.5,0.5466666666666666
0.7777777777777779,0.5396825396825395,0.6705882352941177,0.5441176470588236,0.6538461538461539,0.17333333333333334
0.625,0.6190476190476188,0.2117647058823529,0.5,0.5,0.5466666666666666
0.7638888888888888,0.6190476190476188,0.8,0.573529411764706,0.6538461538461539,0.29333333333333333
0.625,0.6190476190476188,0.22352941176470587,0.5,0.5,0.5466666666666666
0.5555555555555556,0.6507936507936507,0.5647058823529412,0.573529411764706,0.2564102564102564,0.56
0.6111111111111112,0.5079365079365079,0.4941176470588235,0.5441176470588236,0.6025641025641025,0.5466666666666666
0.7777777777777779,0.6349206349206349,0.7294117647058824,0.7941176470588235,0.858974358974359,0.21333333333333337
0.6944444444444444,0.4444444444444445,0.4941176470588235,0.5294117647058824,0.47435897435897434,0.2
0.34722222222222215,0.5238095238095237,0.4705882352941177,0.25,0.14102564102564102,0.5866666666666667
0.7638888888888888,0.42857142857142855,0.588235294117647,0.676470588235294,0.6923076923076923,0.3066666666666667
0.6666666666666667,0.8253968253968254,0.8,0.6323529411764706,0.782051282051282,0.25333333333333335
0.625,0.5396825396825395,0.6470588235294117,0.573529411764706,0.3717948717948718,0.6799999999999999
0.9166666666666667,0.7777777777777777,0.7882352941176471,0.7647058823529412,0.47435897435897434,0.7866666666666666
0.5277777777777777,0.73015873015873,0.6705882352941177,0.38235294117647056,0.3589743589743589,0.6266666666666667
0.8055555555555556,0.73015873015873,0.7529411764705882,0.5882352941176471,0.46153846153846156,0.7066666666666668
0.6111111111111112,0.4603174603174603,0.5294117647058822,0.5294117647058824,0.6538461538461539,0.36000000000000004
0.4166666666666667,0.5714285714285714,0.5058823529411764,0.23529411764705888,0.20512820512820512,0.6000000000000001
0.4583333333333333,0.6507936507936507,0.5529411764705883,0.42647058823529416,0.21794871794871795,0.6933333333333334
0.625,0.6190476190476188,0.27058823529411763,0.5,0.5,0.5466666666666666
0.6944444444444444,0.4444444444444445,0.6352941176470588,0.26470588235294124,0.5384615384615384,0.13333333333333336
0.8055555555555556,0.49206349206349204,0.7529411764705882,0.5588235294117647,0.5769230769230769,0.3066666666666667
0.5277777777777777,0.5873015873015872,0.5058823529411764,0.20588235294117652,0.1923076923076923,0.6533333333333333
0.6527777777777777,0.4761904761904761,0.588235294117647,0.20588235294117652,0.46153846153846156,0.25333333333333335
0.6944444444444444,0.6190476190476188,0.6705882352941177,0.4411764705882353,0.46153846153846156,0.17333333333333334
0.6388888888888888,0.4761904761904761,0.5058823529411764,0.5294117647058824,0.4871794871794872,0.48000000000000004
0.40277777777777773,0.7460317460317458,0.7058823529411764,0.6323529411764706,0.6025641025641025,0.7333333333333334
0.625,0.6190476190476188,0.10588235294117648,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.27058823529411763,0.5,0.5,0.5466666666666666
0.8194444444444444,0.6190476190476188,0.6352941176470588,0.4411764705882353,0.39743589743589747,0.5866666666666667
0.625,0.6190476190476188,0.12941176470588234,0.5,0.5,0.5466666666666666
0.7222222222222223,0.6190476190476188,0.6470588235294117,0.6176470588235294,0.21794871794871795,0.6666666666666667
0.8055555555555556,0.3968253968253968,0.6352941176470588,0.4852941176470589,0.5,0.12
0.6944444444444444,0.3968253968253968,0.4588235294117647,0.23529411764705888,0.5897435897435898,0.06666666666666665
0.6944444444444444,0.5873015873015872,0.5411764705882354,0.3088235294117647,0.6666666666666666,0.09333333333333332
0.6527777777777777,0.4126984126984126,0.588235294117647,0.3970588235294118,0.3717948717948718,0.36000000000000004
0.7638888888888888,0.7936507936507935,0.7529411764705882,0.7058823529411765,0.4358974358974359,0.8533333333333335
0.5694444444444444,0.8095238095238095,0.7411764705882353,0.4117647058823529,0.20512820512820512,0.8266666666666669
0.22222222222222227,0.8095238095238095,0.8705882352941177,0.7058823529411765,0.6153846153846154,0.7333333333333334
0.625,0.6349206349206349,0.6941176470588235,0.4411764705882353,0.28205128205128205,0.6533333333333333
0.3888888888888889,0.6825396825396826,0.6588235294117648,0.47058823529411764,0.6282051282051282,0.22666666666666668
0.5833333333333333,0.7460317460317458,0.7411764705882353,0.3529411764705882,0.47435897435897434,0.6933333333333334
0.34722222222222215,0.8253968253968254,0.6588235294117648,0.36764705882352944,0.21794871794871795,0.7333333333333334
0.7222222222222223,0.603174603174603,0.6352941176470588,0.42647058823529416,0.14102564102564102,0.6133333333333333
0.8333333333333333,0.5714285714285714,0.8117647058823529,0.5294117647058824,0.6153846153846154,0.22666666666666668
0.3888888888888889,0.73015873015873,0.8470588235294119,0.5,0.6025641025641025,0.25333333333333335
0.7638888888888888,0.5079365079365079,0.5764705882352941,0.573529411764706,0.6794871794871795,0.14666666666666667
0.7083333333333333,0.603174603174603,0.5647058823529412,0.3970588235294118,0.6153846153846154,0.10666666666666669
0.5555555555555556,0.6190476190476188,0.6823529411764706,0.7794117647058824,0.5641025641025641,0.7066666666666668
0.49999999999999994,0.6666666666666665,0.6705882352941177,0.6029411764705882,0.5512820512820513,0.72
0.6111111111111112,0.5714285714285714,0.5529411764705883,0.2941176470588236,0.4871794871794872,0.2
0.9583333333333333,0.6190476190476188,0.8235294117647058,0.7205882352941176,0.782051282051282,0.34666666666666673
0.6666666666666667,0.5714285714285714,0.7882352941176471,0.5,0.5384615384615384,0.36000000000000004
0.9027777777777777,0.6666666666666665,0.8235294117647058,0.7647058823529412,0.846153846153846,0.5733333333333335
0.5277777777777777,0.4126984126984126,0.38823529411764707,0.10294117647058826,0.1282051282051282,0.46666666666666673
0.625,0.6190476190476188,0.35294117647058826,0.5,0.5,0.5466666666666666
0.2916666666666667,0.5873015873015872,0.5764705882352941,0.5294117647058824,0.5256410256410257,0.56
0.5416666666666667,0.73015873015873,0.7411764705882353,0.7352941176470588,0.7435897435897436,0.72
0.2916666666666667,0.5873015873015872,0.2117647058823529,0.42647058823529416,0.41025641025641024,0.6133333333333333
0.6388888888888888,0.22222222222222215,0.4235294117647059,0.4117647058823529,0.3589743589743589,0.26666666666666666
0.7916666666666667,0.8412698412698412,0.7176470588235293,0.4558823529411765,0.7051282051282051,0.26666666666666666
0.8194444444444444,0.7619047619047619,0.7176470588235293,0.6323529411764706,0.7435897435897436,0.4266666666666667
0.49999999999999994,0.6190476190476188,0.6588235294117648,0.4117647058823529,0.42307692307692313,0.6133333333333333
0.7083333333333333,0.9047619047619047,0.9647058823529413,0.7941176470588235,0.717948717948718,0.9333333333333333
0.5833333333333333,0.6984126984126984,0.6941176470588235,0.8823529411764707,0.7564102564102564,0.76
0.625,0.6190476190476188,0.29411764705882354,0.5,0.5,0.5466666666666666
0.49999999999999994,0.4603174603174603,0.7176470588235293,0.5882352941176471,0.39743589743589747,0.7066666666666668
0.6388888888888888,0.42857142857142855,0.5764705882352941,0.42647058823529416,0.5897435897435898,0.08000000000000002
0.6805555555555556,0.5396825396825395,0.6705882352941177,0.5441176470588236,0.3717948717948718,0.6799999999999999
0.5416666666666667,0.7142857142857142,0.6823529411764706,0.4117647058823529,0.6666666666666666,0.17333333333333334
0.5972222222222221,0.7460317460317458,0.7529411764705882,0.7794117647058824,0.47435897435897434,0.7333333333333334
0.6388888888888888,0.30158730158730157,0.7176470588235293,0.7205882352941176,0.7051282051282051,0.21333333333333337
0.625,0.6190476190476188,0.7176470588235293,0.3088235294117647,0.15384615384615385,0.56
0.5833333333333333,0.3968253968253968,0.6000000000000001,0.5147058823529412,0.3205128205128205,0.4133333333333334
0.625,0.6190476190476188,0.2823529411764706,0.5,0.5,0.5466666666666666
0.7222222222222223,0.6825396825396826,0.7882352941176471,0.6029411764705882,0.4871794871794872,0.76
0.7361111111111112,0.5555555555555556,0.588235294117647,0.4411764705882353,0.2692307692307692,0.52
0.6805555555555556,0.5079365079365079,0.611764705882353,0.42647058823529416,0.4487179487179487,0.22666666666666668
0.6666666666666667,0.6825396825396826,0.6941176470588235,0.5441176470588236,0.42307692307692313,0.7466666666666668
0.6666666666666667,0.6666666666666665,0.611764705882353,0.573529411764706,0.641025641025641,0.8133333333333335
0.7916666666666667,0.49206349206349204,0.7176470588235293,0.676470588235294,0.6794871794871795,0.24
0.16666666666666669,0.7619047619047619,0.5764705882352941,0.32352941176470595,0.717948717948718,0.21333333333333337
0.625,0.6190476190476188,0.30588235294117644,0.5,0.5,0.5466666666666666
0.5277777777777777,0.6507936507936507,0.776470588235294,0.573529411764706,0.46153846153846156,0.6533333333333333
0.625,0.6190476190476188,0.27058823529411763,0.5,0.5,0.5466666666666666
0.625,0.857142857142857,0.8117647058823529,0.42647058823529416,0.5384615384615384,0.4133333333333334
0.47222222222222215,0.6825396825396826,0.5647058823529412,0.4558823529411765,0.21794871794871795,0.8
0.4861111111111111,0.7619047619047619,0.6470588235294117,0.3382352941176471,0.5512820512820513,0.17333333333333334
0.75,0.8095238095238095,0.6588235294117648,0.4411764705882353,0.15384615384615385,0.8666666666666667
0.6111111111111112,0.5714285714285714,0.6823529411764706,0.4411764705882353,0.4871794871794872,0.5466666666666666
0.75,0.380952380952381,0.4823529411764706,0.4852941176470589,0.4871794871794872,0.09333333333333332
0.625,0.6190476190476188,0.27058823529411763,0.5,0.5,0.5466666666666666
0.625,0.5555555555555556,0.6352941176470588,0.4558823529411765,0.3717948717948718,0.6133333333333333
0.5416666666666667,0.6190476190476188,0.7647058823529411,0.4852941176470589,0.33333333333333337,0.5466666666666666
0.5416666666666667,0.5079365079365079,0.6352941176470588,0.4558823529411765,0.28205128205128205,0.34666666666666673
0.8194444444444444,0.7460317460317458,0.7647058823529411,0.3529411764705882,0.2948717948717949,0.6400000000000001
0.875,0.6666666666666665,0.776470588235294,0.6323529411764706,0.5,0.6533333333333333
0.5555555555555556,0.4126984126984126,0.4588235294117647,0.5588235294117647,0.6666666666666666,0.14666666666666667
0.5694444444444444,0.73015873015873,0.7647058823529411,0.5588235294117647,0.3717948717948718,0.8133333333333335
0.625,0.6190476190476188,0.08235294117647057,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.23529411764705882,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.23529411764705882,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.3411764705882353,0.5,0.5,0.5466666666666666
0.625,0.6190476190476188,0.11764705882352938,0.5,0.5,0.5466666666666666
0.6388888888888888,0.9206349206349205,0.9294117647058824,0.4852941176470589,0.3846153846153846,0.5466666666666666
0.5277777777777777,0.34920634920634913,0.24705882352941178,0.38235294117647056,0.3717948717948718,0.4533333333333333
0.5833333333333333,0.5396825396825395,0.37647058823529406,0.5294117647058824,0.5641025641025641,0.5333333333333334
0.4583333333333333,0.8253968253968254,0.7176470588235293,0.4558823529411765,0.3205128205128205,0.6133333333333333
0.7083333333333333,0.49206349206349204,0.7058823529411764,0.6029411764705882,0.6538461538461539,0.32
0.625,0.6190476190476188,0.6235294117647059,0.32352941176470595,0.16666666666666669,0.5866666666666667
0.9305555555555556,0.5238095238095237,0.7176470588235293,0.3970588235294118,0.5384615384615384,0.10666666666666669
0.4166666666666667,0.5873015873015872,0.5764705882352941,0.22058823529411764,0.5641025641025641,0.13333333333333336
0.625,0.6190476190476188,0.047058823529411764,0.5,0.5,0.5466666666666666
0.5972222222222221,0.09523809523809518,0.22352941176470587,0.27941176470588236,0.4358974358974359,0.21333333333333337
0.47222222222222215,0.7619047619047619,0.6235294117647059,0.5441176470588236,0.5769230769230769,0.7466666666666668
0.75,0.20634920634920634,0.411764705882353,0.25,0.46153846153846156,0.1866666666666667
0.7777777777777779,0.4761904761904761,0.5176470588235293,0.6470588235294118,0.641025641025641,0.24
0.7361111111111112,0.6507936507936507,0.8588235294117648,0.8823529411764707,0.7948717948717948,0.6400000000000001
0.6805555555555556,0.8095238095238095,0.9176470588235295,0.676470588235294,0.5641025641025641,0.9333333333333333
